,Unnamed: 0,index,Date,Team,Acquired,Relinquished,Notes,page_url,Season,teamID,current_Wins,current_Losses,games_Played,remaining_Wins,remaining_Losses,date_Match,team_Match,record_Status
79,80,80,1977-10-18,Bulls,Glenn Hansen,1978 fourth round pick (#75-Jeff Covington),trade with Jazz,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=600,1977-78,1610612741,0,0,0,40,42,True,True,matched
80,82,82,1977-10-18,Jazz,1978 fourth round pick (#75-Jeff Covington),Glenn Hansen,trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=600,1977-78,1610612762,0,0,0,39,43,True,True,matched
81,83,83,1977-10-18,Pacers,Johnny Neumann,"1978 third round pick (#48-Mike Santos), future considerations / cash",trade with Braves,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=600,1977-78,1610612754,0,0,0,31,51,True,True,matched
82,85,85,1977-10-22,Rockets,"1979 second round pick (#42-Paul Mokeski), 1980 second round pick (#43-Billy Williams)",John Johnson (a),trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=600,1977-78,1610612745,0,2,2,28,52,True,True,matched
83,86,86,1977-10-22,SuperSonics,John Johnson (a),"1979 second round pick (#42-Paul Mokeski), 1980 second round pick (#43-Billy Williams)",trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=600,1977-78,1610612760,0,2,2,47,33,True,True,matched
84,87,87,1977-11-07,Nets,"Howard Porter, Kevin Porter, cash","Al Skinner, 1978 second round pick (#23-Terry Tyler), 1979 second round pick (#29-Tony Price)",trade with Pistons (Pistons and Nets media guides both mention the 1979 pick; NBA Register has conflicting information as to whether or not it was included),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612751,1,7,8,23,51,True,True,matched
85,88,88,1977-11-07,Pistons,"Al Skinner, 1978 second round pick (#23-Terry Tyler), 1979 second round pick (#29-Tony Price)","Howard Porter, Kevin Porter, cash",trade with Nets (Pistons and Nets media guides both mention the 1979 pick; NBA Register has conflicting information as to whether or not it was included),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612765,4,4,8,34,40,True,True,matched
86,89,89,1977-11-11,Trail Blazers,"1978 first round pick (#7-Ron Brewer), 1979 second round pick (#40-Andrew Fields)",Wally Walker,trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612757,8,1,9,50,23,True,True,matched
87,90,90,1977-11-11,SuperSonics,Wally Walker,"1978 first round pick (#7-Ron Brewer), 1979 second round pick (#40-Andrew Fields)",trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612760,2,10,12,45,25,True,True,matched
88,91,91,1977-11-12,SuperSonics,"1978 second round pick (#42-Kevin McDonald), 1979 second round pick (#40-Andrew Fields)",Mike Green,trade with Spurs,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612760,3,10,13,44,25,True,True,matched
89,92,92,1977-11-12,Spurs,Mike Green,"1978 second round pick (#42-Kevin McDonald), 1979 second round pick (#40-Andrew Fields)",trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612759,7,6,13,45,24,True,True,matched
90,93,93,1977-11-14,Hawks,Tom McMillen,1978 second round pick (#32-John Rudd),trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612737,8,3,11,33,38,True,True,matched
91,94,94,1977-11-14,Knicks,1978 second round pick (#32-John Rudd),Tom McMillen,trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=625,1977-78,1610612752,7,5,12,36,34,True,True,matched
92,95,95,1977-11-23,Braves,"Marvin Barnes, 1978 second round pick (#38-Lew Massey), 1978 fourth round pick (#73-Larry Harris)","John Shumate, player to be named later (Gus Gerard on 11-25), 1979 or 1980 first round pick (1979 #10-Roy Hamilton)",trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=650,1977-78,1610612746,9,9,18,18,46,True,True,matched
93,96,96,1977-11-23,Pistons,"John Shumate, player to be named later (Gus Gerard on 11-25), 1979 or 1980 first round pick (1979 #10-Roy Hamilton)","Marvin Barnes, 1978 second round pick (#38-Lew Massey), 1978 fourth round pick (#73-Larry Harris)",trade with Braves,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=650,1977-78,1610612765,6,9,15,32,35,True,True,matched
94,97,97,1977-11-25,Braves,,Gus Gerard,"sent to Pistons to complete earlier trade involving Marvin Barnes, John Shumate",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=650,1977-78,1610612746,9,9,18,18,46,True,True,matched
95,98,98,1977-11-25,Pistons,Gus Gerard,,"received from Braves to complete earlier trade involving Marvin Barnes, John Shumate",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=650,1977-78,1610612765,6,10,16,32,34,True,True,matched
96,99,99,1977-12-13,Lakers,"Adrian Dantley, Dave Robisch","James Edwards, Earl Tatum, cash",trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612747,10,15,25,35,22,True,True,matched
97,100,100,1977-12-13,Pacers,"James Edwards, Earl Tatum, cash","Adrian Dantley, Dave Robisch",trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612754,10,14,24,21,37,True,True,matched
98,101,101,1977-12-16,Hawks,"1978 second round pick (#25-Rick Wilson), 1979 second round pick (#38-Larry Wilson)",Ron Behagen,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612737,13,13,26,28,28,True,True,matched
99,102,102,1977-12-16,Rockets,Ron Behagen,"1978 second round pick (#25-Rick Wilson), 1979 second round pick (#38-Larry Wilson)",trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612745,10,16,26,18,38,True,True,matched
100,103,103,1977-12-21,Pacers,Ron Behagen,rights to Alonzo Bradley,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612754,11,16,27,20,35,True,True,matched
101,104,104,1977-12-21,Rockets,rights to Alonzo Bradley,Ron Behagen,trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612745,10,18,28,18,36,True,True,matched
102,105,105,1977-12-27,Celtics,"Don Chaney, Kermit Washington, 1978 first round pick (#8-Freeman Williams)",Charlie Scott,trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612738,10,22,32,22,28,True,True,matched
103,106,106,1977-12-27,Lakers,Charlie Scott,"Don Chaney, Kermit Washington, 1978 first round pick (#8-Freeman Williams)",trade with Celtics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612747,14,18,32,31,19,True,True,matched
104,107,107,1978-01-04,Jazz,"Don Watts / Slick Watts, 1978 second round pick (#35-Tom Green / Tommy Green), cash","Nate Williams, 1981 first round pick (#5-Danny Vranes)","3-team trade with Sonics, Warriors",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612762,14,21,35,25,22,True,True,matched
105,108,108,1978-01-04,SuperSonics,1981 first round pick (#5-Danny Vranes),Don Watts / Slick Watts,"3-team trade with Jazz, Warriors",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612760,18,20,38,29,15,True,True,matched
106,109,109,1978-01-04,Warriors,Nate Williams,"1978 second round pick (#35-Tom Green / Tommy Green), cash","3-team trade with Jazz, Sonics",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=675,1977-78,1610612744,15,20,35,28,19,True,True,matched
107,110,110,1978-01-27,Nets,John Williamson,"Bob Carrington, 1980 second round pick (#29-Louis Orr), 1981 second round pick (#25-Brian Jackson)",trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612751,9,37,46,15,21,True,True,matched
108,111,111,1978-01-27,Pacers,"Bob Carrington, 1980 second round pick (#29-Louis Orr), 1981 second round pick (#25-Brian Jackson)",John Williamson,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612754,19,26,45,12,25,True,True,matched
109,112,112,1978-01-30,Nets,"1979 second round pick (#36-Clint Richardson), cash (per Nuggets media guide, not per NBA Guide)",Darnell Hillman,trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612751,9,39,48,15,19,True,True,matched
110,113,113,1978-01-30,Nuggets,Darnell Hillman,"1979 second round pick (#36-Clint Richardson), cash (per Nuggets media guide, not per NBA Guide)",trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612743,30,17,47,18,17,True,True,matched
111,114,114,1978-01-31,76ers,"1979 second round pick (#36-Clint Richardson), 1982 second round pick (#36-Mitchell Anderson / J.J. Anderson), 1983 third round pick (#64-Claude Riley)",Wilson Washington,trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612755,32,14,46,23,13,True,True,matched
112,115,115,1978-01-31,76ers,Ted McClain,"1978 third round pick (#65-Marvin Dalph), cash",trade with Braves,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612755,32,14,46,23,13,True,True,matched
113,116,116,1978-01-31,Braves,"1978 third round pick (#65-Marvin Dalph), cash",Ted McClain,trade with 76ers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=700,1977-78,1610612746,16,28,44,11,27,True,True,matched
114,117,117,1978-01-31,Nets,Wilson Washington,"1979 second round pick (#36-Clint Richardson), 1982 second round pick (#36-Mitchell Anderson / J.J. Anderson), 1983 third round pick (#64-Claude Riley)",trade with 76ers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=725,1977-78,1610612751,9,39,48,15,19,True,True,matched
115,118,118,1978-02-01,Celtics,1978 second round pick (#30-Jeff Judkins),Fred Saunders,trade with Jazz,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=725,1977-78,1610612738,15,30,45,17,20,True,True,matched
116,119,119,1978-02-01,Jazz,Fred Saunders,1978 second round pick (#30-Jeff Judkins),trade with Celtics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=725,1977-78,1610612762,25,24,49,14,19,True,True,matched
117,120,120,1978-02-01,Nuggets,"Ralph Simpson, 1979 second round pick (#25-Oliver Mack), 1980 third round pick (#47-Kurt Nimphius)","Jim Price, 1979 first round pick (#15-Phil Hubbard)",trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=725,1977-78,1610612743,31,17,48,17,17,True,True,matched
118,121,121,1978-02-01,Pistons,"Jim Price, 1979 first round pick (#15-Phil Hubbard)","Ralph Simpson, 1979 second round pick (#25-Oliver Mack), 1980 third round pick (#47-Kurt Nimphius)",trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=725,1977-78,1610612765,22,25,47,16,19,True,True,matched
119,122,122,1978-06-01,Bucks,1979 first round pick (#4-Greg Kelser),1978 first round pick (#15-Mike Mitchell),trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=750,Offseason,,,,,,,False,,outside_regular_season
120,123,123,1978-06-01,Cavaliers,1978 first round pick (#15-Mike Mitchell),1979 first round pick (#4-Greg Kelser),trade with Bucks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=750,Offseason,,,,,,,False,,outside_regular_season
121,124,124,1978-06-07,Trail Blazers,1978 first round pick (#1-Mychal Thompson),"Johnny Davis, 1978 first round pick (#3-Rick Robey)",trade with Pacers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
122,125,125,1978-06-07,Trail Blazers,1979 or 1981 first round pick (1981 #10-Albert King),1978 first round pick (#22-Raymond Townsend),trade with Warriors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
123,126,126,1978-06-07,Braves,Tom Abernethy,1978 second round pick (#38-Lew Massey),trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
124,127,127,1978-06-07,Lakers,1978 second round pick (#38-Lew Massey),Tom Abernethy,trade with Braves,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
125,128,128,1978-06-07,Pacers,"Johnny Davis, 1978 first round pick (#3-Rick Robey)",1978 first round pick (#1-Mychal Thompson),trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
126,129,129,1978-06-07,Warriors,1978 first round pick (#22-Raymond Townsend),1979 or 1981 first round pick (1981 #10-Albert King),trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=775,Offseason,,,,,,,False,,outside_regular_season
